"","CLIMAT","OCEAN","CONTINENT","Lat","Long","LAT_mouth","LONG_mouth","soc_past","T_past","P_past","Area","Slope_deg","Debit_moyen","GRDC","LAT_file","LONG_file","future_file","region","DOC_hist_rcp26_gfdl_mean","DOC_hist_rcp26_gfdl_sd","DOC_hist_rcp26_hadgem_mean","DOC_hist_rcp26_hadgem_sd","DOC_hist_rcp26_ipsl_mean","DOC_hist_rcp26_ipsl_sd","DOC_hist_rcp26_miroc_mean","DOC_hist_rcp26_miroc_sd","DOC_hist_rcp26_noresm_mean","DOC_hist_rcp26_noresm_sd","DOC_hist_rcp85_gfdl_mean","DOC_hist_rcp85_gfdl_sd","DOC_hist_rcp85_hadgem_mean","DOC_hist_rcp85_hadgem_sd","DOC_hist_rcp85_ipsl_mean","DOC_hist_rcp85_ipsl_sd","DOC_hist_rcp85_miroc_mean","DOC_hist_rcp85_miroc_sd","DOC_hist_rcp85_noresm_mean","DOC_hist_rcp85_noresm_sd","DOC_fut_rcp26_gfdl_mean","DOC_fut_rcp26_gfdl_sd","DOC_fut_rcp26_hadgem_mean","DOC_fut_rcp26_hadgem_sd","DOC_fut_rcp26_ipsl_mean","DOC_fut_rcp26_ipsl_sd","DOC_fut_rcp26_miroc_mean","DOC_fut_rcp26_miroc_sd","DOC_fut_rcp26_noresm_mean","DOC_fut_rcp26_noresm_sd","DOC_fut_rcp85_gfdl_mean","DOC_fut_rcp85_gfdl_sd","DOC_fut_rcp85_hadgem_mean","DOC_fut_rcp85_hadgem_sd","DOC_fut_rcp85_ipsl_mean","DOC_fut_rcp85_ipsl_sd","DOC_fut_rcp85_miroc_mean","DOC_fut_rcp85_miroc_sd","DOC_fut_rcp85_noresm_mean","DOC_fut_rcp85_noresm_sd","Q_hist_rcp26_gfdl","Q_hist_rcp26_hadgem","Q_hist_rcp26_ipsl","Q_hist_rcp26_miroc","Q_hist_rcp26_noresm","Q_hist_rcp85_gfdl","Q_hist_rcp85_hadgem","Q_hist_rcp85_ipsl","Q_hist_rcp85_miroc","Q_hist_rcp85_noresm","Q_fut_rcp26_gfdl","Q_fut_rcp26_hadgem","Q_fut_rcp26_ipsl","Q_fut_rcp26_miroc","Q_fut_rcp26_noresm","Q_fut_rcp85_gfdl","Q_fut_rcp85_hadgem","Q_fut_rcp85_ipsl","Q_fut_rcp85_miroc","Q_fut_rcp85_noresm","PCP_hist_rcp26_gfdl","PCP_hist_rcp26_hadgem","PCP_hist_rcp26_ipsl","PCP_hist_rcp26_miroc","PCP_hist_rcp26_noresm","PCP_hist_rcp85_gfdl","PCP_hist_rcp85_hadgem","PCP_hist_rcp85_ipsl","PCP_hist_rcp85_miroc","PCP_hist_rcp85_noresm","PCP_fut_rcp26_gfdl","PCP_fut_rcp26_hadgem","PCP_fut_rcp26_ipsl","PCP_fut_rcp26_miroc","PCP_fut_rcp26_noresm","PCP_fut_rcp85_gfdl","PCP_fut_rcp85_hadgem","PCP_fut_rcp85_ipsl","PCP_fut_rcp85_miroc","PCP_fut_rcp85_noresm","TMP_hist_rcp26_gfdl","TMP_hist_rcp26_hadgem","TMP_hist_rcp26_ipsl","TMP_hist_rcp26_miroc","TMP_hist_rcp26_noresm","TMP_hist_rcp85_gfdl","TMP_hist_rcp85_hadgem","TMP_hist_rcp85_ipsl","TMP_hist_rcp85_miroc","TMP_hist_rcp85_noresm","TMP_fut_rcp26_gfdl","TMP_fut_rcp26_hadgem","TMP_fut_rcp26_ipsl","TMP_fut_rcp26_miroc","TMP_fut_rcp26_noresm","TMP_fut_rcp85_gfdl","TMP_fut_rcp85_hadgem","TMP_fut_rcp85_ipsl","TMP_fut_rcp85_miroc","TMP_fut_rcp85_noresm","SOC_hist_rcp26_gfdl","SOC_hist_rcp26_hadgem","SOC_hist_rcp26_ipsl","SOC_hist_rcp26_miroc","SOC_hist_rcp26_noresm","SOC_hist_rcp85_gfdl","SOC_hist_rcp85_hadgem","SOC_hist_rcp85_ipsl","SOC_hist_rcp85_miroc","SOC_hist_rcp85_noresm","SOC_fut_rcp26_gfdl","SOC_fut_rcp26_hadgem","SOC_fut_rcp26_ipsl","SOC_fut_rcp26_miroc","SOC_fut_rcp26_noresm","SOC_fut_rcp85_gfdl","SOC_fut_rcp85_hadgem","SOC_fut_rcp85_ipsl","SOC_fut_rcp85_miroc","SOC_fut_rcp85_noresm"
"Struma","C","Atlantic Ocean","Europe",41.699243,23.223577,40.84,23.83,16.97,10.38104961,45.585714,17330,4.587945,80,"x",40.75,23.75,"Flow40.75_23.75.day",56,0.0104153044515947,0.00159558513365695,0.022136792856622,0.00754935272297511,0.0209225381075625,0.00506494134443732,0.0168490137438854,0.00325741344919898,0.0171382898627538,0.00521210038632124,0.0105269062581726,0.00156410816046155,0.0222465848120421,0.00761143331354829,0.0211453587182619,0.00517498609639725,0.0168777069296191,0.00315706060826062,0.0166948032378343,0.00515541236930664,0.00765038686204993,0.00113631817616791,0.020870909937212,0.00715013311624851,0.0207440835759832,0.00501390286311115,0.00890567789161784,0.0017154488810339,0.016278220067436,0.00480688839245736,0.00509130559346332,0.000716688058092869,0.0186004449773288,0.0063732895108626,0.00736746228220829,0.00182247483850673,0.00632407168289588,0.00118084751383068,0.0124926500806469,0.00380087572224243,3.52064318557248,3.55291052142528,3.16789634028384,3.47184199210176,3.360642261264,3.52064318557248,3.55291052142528,3.16789634028384,3.47184199210176,3.360642261264,2.6403286184789,3.0001456129099,3.29203792101749,2.14729836365098,3.18872928861683,1.76396547844641,2.39673807815834,1.06242939575494,1.48434409879478,2.54312978309429,898.707108412442,833.83141394952,872.673181774455,788.030795721136,693.708458647752,898.707108412442,833.83141394952,872.673181774455,788.030795721136,693.708458647752,835.155030688423,814.378713796439,949.365492055221,754.646424346158,702.563644940353,730.623991249181,724.720133712481,592.07320054329,653.797208171744,660.610784830621,11.07405465,9.96493013333333,8.31024078666667,13.5426652666667,12.36062705,11.07405465,9.96493013333333,8.31024078666667,13.5426652666667,12.36062705,12.2096323275862,12.6850088275862,10.4107963275862,17.0612216896552,14.8998137413793,14.2877486034483,16.4425645862069,14.578188362069,20.7571844137931,17.9365384827586,2.00573975333333,16.8265393666667,20.4583893266667,20.5797447566667,5.33697447633333,2.00573975333333,16.8265393666667,20.4583893266667,20.5797447566667,5.33697447633333,2.76598084827586,18.0023644137931,20.2369137793103,18.0402982103448,5.21162696189655,3.47160556206897,18.4062956896552,19.8278855586207,18.0839039724138,5.13945067641379
"Susitna","D","Pacific Ocean","North America",62.486687,-149.75211,61.45,-150.54,69.60310345,-2.12237724,45.867089,52000,4.099722,1400,"x",61.25,-150.75,"Flow61.75_-150.75.day",355,0.0559724074038622,0.0107124184042357,0.0267678791822203,0.00925991227924225,0.0300844184533202,0.00753921622420897,0.0399042393960752,0.00817514500756357,0.0190808730239893,0.00419973823158846,0.0554031771917473,0.0107670679734767,0.0265348455538925,0.00950433273253406,0.0303625332821088,0.00772399293306602,0.0404265919679664,0.0083044574326618,0.0191797915313958,0.00434433045075291,0.0577369031865563,0.0106837204381261,0.0390946005180995,0.013445609050328,0.0356963075454025,0.00897875865253676,0.0477803693572627,0.00955718076771753,0.0242299080870063,0.00507351888781393,0.0682963889090204,0.0123407242306639,0.0527283430267871,0.0188671239691525,0.0430185734926527,0.0110908251457966,0.0523000390081116,0.0101423053426603,0.034163143312502,0.00727520309933943,8.5242715100352,8.0914546571328,7.9682351728032,8.228620124064,8.6807668150944,8.5242715100352,8.0914546571328,7.9682351728032,8.228620124064,8.6807668150944,9.08998299872441,9.44901950235145,8.95834185408,9.60329805227255,8.95391510163641,10.6723599696993,12.6572120813098,10.8170037042703,10.437361691189,10.3913613761114,839.108519347712,881.110805497156,873.35549374728,1067.55884651392,847.872695338774,839.108519347712,881.110805497156,873.35549374728,1067.55884651392,847.872695338774,878.934094848574,1006.26648384599,970.9168763131,1243.41033756236,963.99665328537,989.031960243256,1241.05976899519,1154.41020051538,1389.15855935776,1134.00765973724,-3.02171375666667,-4.55267130333333,-3.36196305333333,-1.97916409043333,-7.94501386,-3.02171375666667,-4.55267130333333,-3.36196305333333,-1.97916409043333,-7.94501386,-2.28032775137931,-1.70550001896552,-0.0732062575862069,2.0414801,-3.8623123862069,0.0880756062068966,3.04997855862069,3.62068881034483,6.62537053103448,1.15618717103448,32.8571104333333,12.7406300833333,13.9904232266667,49.3199346833333,0.432010362126667,32.8571104333333,12.7406300833333,13.9904232266667,49.3199346833333,0.432010362126667,31.091091,15.9106448793103,14.7799402,49.2633270172414,0.655566785086207,29.4479829310345,16.4487883103448,15.174835362069,48.026341562069,0.63981485562069
"Susquehanna","D","Atlantic Ocean","North America",41.249504,-76.916528,39.6,-76.12,9.973043478,8.746863361,85.250965,71000,2.231774,1135,"x",39.75,-76.25,"Flow39.75_-76.25.day",55,0.137616988622182,0.0200224313549869,0.2270484873264,0.0766416615371501,0.167929339041449,0.0409533560772245,0.16690096356696,0.0308517152950761,0.229891339892319,0.0777997401691063,0.137713709785099,0.0206173586763973,0.227856941839203,0.075466646894633,0.167513412281189,0.041188467419152,0.167719120873486,0.0325290671259388,0.224214417527665,0.079196441282565,0.152029011196721,0.0219107688176608,0.264712133612916,0.088884606071355,0.196375678865528,0.0475842296149781,0.186863653324818,0.0344797393390032,0.235991324724792,0.075824490896117,0.156738704143894,0.0231897223776699,0.255264974576517,0.0845314814945806,0.153636241298704,0.0377131025328369,0.164237927786974,0.0320205943751119,0.233528080848653,0.0746805200764018,34.1201357929469,33.0743957591693,31.0047100792992,33.8519326752288,35.4274064121888,34.1201356408829,33.0743949524813,31.0047100792992,33.8519327817888,35.4274064121888,35.8859096716469,36.0375976724028,34.3970432051189,37.7994656272916,36.1208216650395,36.2946229070986,35.7336655303819,27.2235584641894,34.0761759384046,36.2449041406908,1152.18134390614,1175.84643189007,1396.28479385778,1232.14348726859,918.326551086921,1152.18134390614,1175.84643189007,1396.28479385778,1232.14348726859,918.326551086921,1192.91997467387,1230.51537852783,1496.3457634643,1353.53081134084,980.693899236109,1268.90652030322,1382.72491561753,1455.45509112969,1343.63065983125,1041.03861465851,7.19022740666667,8.46323639,8.12123944,11.5440377166667,8.49555682666667,7.19022740666667,8.46323639,8.12123944,11.5440377166667,8.49555682666667,8.19741619655172,11.0360896206897,9.68937817241379,14.4762093965517,11.3614978965517,10.9368745344828,15.8317889137931,13.7401847586207,18.5332278965517,14.4323056034483,5.29591440333333,20.3105041333333,18.0172555966667,22.7719761,8.80156005066667,5.29591440333333,20.3105041333333,18.0172555966667,22.7719761,8.80156005066667,6.35805260689655,21.8730679310345,19.7854177310345,22.8289652965517,8.57701924172414,6.33950866551724,22.2194273448276,19.1500542275862,20.3650841482759,8.39798009758621
"Suwanee","C","Atlantic Ocean","North America",30.660424,-82.97411,29.34,-83.1,4.767777778,19.58909837,109.11828,28540,0.156667,49.8,"x",29.25,-83.25,"Flow29.25_-83.25.day",354,0.0454686295614277,0.00642988324307008,0.0502312085784229,0.0181211554148759,0.0278055071766053,0.00760601747691176,0.0374306107766051,0.00702206427612025,0.0482442418040857,0.0141007196348449,0.0453799614507035,0.00643943885748223,0.0507204608338318,0.0187870713192764,0.0281345895627998,0.00769576055718064,0.0376006592740228,0.00700456292472133,0.0488753319051862,0.0141772010822632,0.0472603930543296,0.00669637187250582,0.0564536304918754,0.0198322486509374,0.0383682760847755,0.0105984818382256,0.0383767491095409,0.00724035142627004,0.0601309951559975,0.0168553192536276,0.0325613038902654,0.00465580903472696,0.0449733733782554,0.0160804516295806,0.0254703542617996,0.00684110051918177,0.0184807451531278,0.00341376221570292,0.0514785116241771,0.0143366899109564,10.1761953740122,10.8135686649658,7.08411762682848,8.87950600462368,8.41853422166976,10.1761953740122,10.8135686649658,7.08411762682848,8.87950550983968,8.41853422166976,10.0458406317818,10.8418788579962,9.28850497255812,9.16583927520166,10.1931576247812,6.94537349421948,8.47747413135161,6.21010726244193,4.69679564789727,8.74082507413109,1192.89851235881,1408.75228755885,953.784440580093,1181.34187022133,1167.37748590431,1192.89851235881,1408.75228755885,953.784440580093,1181.34187022133,1167.37748590431,1159.24101312605,1371.99710617304,1049.72999123328,1241.77778925994,1225.67898416765,1080.66180421757,1283.3509397731,992.98159630276,1039.83433473444,1238.99777545108,18.1406833,19.0800281333333,19.7823281333333,21.2332817,18.5068099333333,18.1406833,19.0800281333333,19.7823281333333,21.2332817,18.5068099333333,19.188858137931,21.0070347241379,21.0378882758621,22.6411070689655,19.3616089655172,21.7948819655172,25.1208141724138,24.0777025862069,26.6373499655172,21.9260699310345,7.87999269333333,13.4980578166667,8.27044648666667,15.76227262,7.99070818156667,7.87999269333333,13.4980578166667,8.27044648666667,15.76227262,7.99070818156667,8.91316534482759,14.0723366206897,9.02265469655172,15.1822069931034,7.79355244465517,9.71963312068966,14.1592521206897,9.43455753448276,14.6501108103448,7.87453898227586
"Svarta","E","Atlantic Ocean","Europe",65.244844,-18.875686,65.66,-20.26,27.14,-0.665792548,69.652174,3650,2.477254,9.9,"x",65.75,-20.25,"Flow65.75_-20.25.day",213,0.00788182500037254,0.00145109788573943,0.00186976988510554,0.00131041293553579,0.0020769034194138,0.000712303212923864,0.00715950094682576,0.00135092810207181,0.00443606434824597,0.000939048158207432,0.00786538503456172,0.00151610513960547,0.00182085018580595,0.00127654210570744,0.00199124880048442,0.000739533321924331,0.00713294901346382,0.00132741779524389,0.0044595709703326,0.000915639645193879,0.00769565270127538,0.00140807964362628,0.0016044019208897,0.00112388589059798,0.0022351252619473,0.000663735352562185,0.00790797431177074,0.00151294770419261,0.00394484521473938,0.000834046867797178,0.00760300696132369,0.00142767715867151,0.00167578924862054,0.00117395781470843,0.00288230105115226,0.000938014104061393,0.00729249252499586,0.00136709611879747,0.00436004537635434,0.000893225891187152,1.23288543719136,1.26678953971296,1.22825444308704,1.29802077329184,1.22124923351136,1.23288543719136,1.26678953971296,1.22825444308704,1.29802077329184,1.22124923351136,1.23717701785357,1.11453933740723,1.02008088764392,1.3241952099221,1.10310984216596,1.18806013866935,1.1076267732331,1.19925114866814,1.19516343326863,1.14638665792717,758.123214838488,924.828443795923,721.983630149625,632.275513412606,718.86891281727,758.123214838488,924.828443795923,721.983630149625,632.275513412606,718.86891281727,758.585237608067,912.245315579137,747.676524611045,635.083923382702,747.076877894819,780.916627831426,978.885837682073,913.587110669416,648.965498638201,825.843940719868,-4.647553919,-1.51292859856667,-6.47068160333333,4.90653867666667,-0.557438739433333,-4.647553919,-1.51292859856667,-6.47068160333333,4.90653867666667,-0.557438739433333,-4.78877406206897,0.886164883793103,-2.8826798137931,6.32248684827586,0.918897337241379,-2.07996811517241,4.05652451724138,0.273280347793103,9.49656944482759,2.81365372068966,24.5143070333333,0,2.73705046166667,20.0459411866667,0.19680219049,24.5143070333333,0,2.73705046166667,20.0459411866667,0.19680219049,23.8513456206897,0,4.46845689586207,22.6273189,0.217118423768966,23.2895448275862,0,5.02538179310345,23.4710700413793,0.217523396172414
"Tagus","C","Atlantic Ocean","Europe",39.988603,-5.584076,39.02,-8.93,13.0036,14.19787915,49.083333,80100,2.047107,500,"x",39.25,-8.75,"Flow39.25_-8.75.day",53,0.0660098734914399,0.009551581759173,0.11527238662314,0.0389837125270661,0.12417353585515,0.030760524496472,0.0999010669939668,0.0190436106807624,0.105684690150341,0.0340105473982606,0.0663429947967692,0.00968346460158211,0.113379737161617,0.038927243299937,0.125932807157589,0.0309556155657897,0.0997652955910649,0.0181433447735395,0.103425507745229,0.0333718008470342,0.0539487108738483,0.00778391828174201,0.160593062569696,0.0532636983156026,0.158119408854353,0.0393729625006714,0.0802918340305106,0.0152829135124325,0.109050706321207,0.034139962688394,0.0286406518927444,0.0041534316141439,0.0734156818089197,0.0246344857607459,0.0744599154087989,0.0182746170212879,0.0334778172782211,0.00615935427836647,0.0434142828791818,0.0154093454706209,18.0759926915942,20.8322013537389,17.6053788612346,19.0520319235738,18.8427180167424,18.0759926691302,20.8322013364589,17.6053788612346,19.0520319235738,18.8427180081024,14.3813800880064,23.7340078207994,23.4117743184377,16.3054002136469,18.9328908229076,8.20932355038588,10.6106419053653,9.16386136205164,7.28148416529401,8.67139110605893,1020.91465362768,670.689765794412,586.08741609061,609.412144113027,726.986707260775,1020.91465362768,670.689765794412,586.08741609061,609.412144113027,726.986707260775,930.944397395535,711.847910847395,682.080019875288,588.908494547606,713.157502643954,739.057975283748,475.192299859704,411.225299023928,423.630727028114,545.084306116572,11.8375838,13.0451767333333,11.2879793,14.4813879833333,12.84005635,11.8375838,13.0451767333333,11.2879793,14.4813879833333,12.84005635,12.9435189310345,14.8872690517241,12.5522444827586,17.1408644482759,15.5622627586207,14.9577047931034,18.9087827241379,16.5640424137931,21.452497862069,18.407627862069,4.99512304666667,9.37941868333333,12.7672659,15.7986712666667,5.69028851683333,4.99512304666667,9.37941868333333,12.7672659,15.7986712666667,5.69028851683333,5.91508015172414,10.6929061206897,12.8840951344828,13.9745281965517,5.618595079,5.70746929655172,9.63101446551724,11.7262144931034,12.4111209482759,5.54048696762069
"Taku","D","Pacific Ocean","North America",58.725512,-133.344948,58.32,-134.05,7.755,-0.806796,74.701031,27500,6.088991,600,"x",58.25,-134.25,"Flow58.25_-134.25.day",169,0.126728895072661,0.019281012145101,0.141414277515793,0.0489299505820703,0.120721177144744,0.0302842035754077,0.14064516275831,0.02775220103949,0.0918035109086706,0.0186493654896942,0.126692727660248,0.0184978913076239,0.141643784805982,0.0482553641727822,0.12103032049105,0.030627383724895,0.141353127923352,0.0265294234974984,0.0923362240550164,0.0184430035262501,0.137359399562343,0.0205614024050349,0.159135065140022,0.0549481671759548,0.130389670154451,0.0328978160475577,0.150328065440922,0.0291976859033037,0.0948224992499411,0.0191355016507697,0.146955602994757,0.0208863421508831,0.162960042670294,0.055320004145174,0.145671226286036,0.0371478001440649,0.156751060047577,0.0285435527243309,0.106526699761926,0.0210298381500061,21.423898754784,21.1780133568,20.6897171339808,21.2925473017344,21.1773594720096,21.423898754784,21.1780133568,20.6897171339808,21.2925473017344,21.1773594720096,23.5216425091233,23.0548774014521,21.7643086671691,23.853499302389,20.9075126797738,25.7338996579465,22.5785525779068,23.9337470800353,25.7153336121501,21.5923548685606,1560.29400383847,1015.06782909273,999.339995705693,1420.09298854202,1212.9132765554,1560.29400383847,1015.06782909273,999.339995705693,1420.09298854202,1212.9132765554,1685.85380120721,1122.33551488291,1080.68857591877,1656.63341224898,1261.79356813705,1852.75377485066,1140.97472692519,1174.18663089728,1856.37692449974,1385.33093858167,-1.538076758,-1.95125445266667,-2.85664119166667,-0.347175042133333,-6.10472683666667,-1.538076758,-1.95125445266667,-2.85664119166667,-0.347175042133333,-6.10472683666667,-0.753089727206897,0.513579090875862,-0.243011520710345,3.5185256662069,-3.8535656137931,1.04203835703448,4.85188990689655,3.77485077931034,7.72156523103448,0.282886352586207,21.6754466666667,17.1809223333333,14.8372140666667,47.3864130566667,0.181213310873333,21.6754466666667,17.1809223333333,14.8372140666667,47.3864130566667,0.181213310873333,21.5794382758621,18.4381893448276,15.8632241448276,46.6731226896552,0.211899666231034,20.7873521034483,18.9467854827586,16.180183662069,45.233544837931,0.206349946975862
"Tana","B","Indian Ocean","Africa",-1.207632,38.777001,-2.53,40.45,5.719583333,24.56128783,56.872792,95000,0.900426,127,"non",-2.25,40.25,"Flow-2.25_40.25.day",60,0.0505755888592885,0.00727480257071516,0.0385144675005171,0.0185891884813441,0.0467930343418229,0.0129125216128587,0.0551110747476132,0.010496214151956,0.052016002643324,0.0135247293981811,0.0504364262009585,0.00715727957603243,0.0396372916076294,0.0184287590276883,0.0465363431416204,0.0131022231923116,0.0552240768824684,0.0104210065449099,0.0515187829531917,0.0134087524660221,0.0449268530095731,0.00647384903385951,0.0624855865893203,0.0283008216305075,0.0889313180064069,0.0248016307283571,0.145679302651743,0.0271221043736101,0.0624285296334514,0.0154816259628985,0.0551964883889013,0.00784497311166863,0.0845433860833205,0.0364445532891267,0.19660608769438,0.056425537173781,0.200615571508893,0.0374241106973799,0.0411159000567669,0.0103103773373886,13.1439733537248,14.5219720834944,12.866593028832,14.3830296409824,11.4639327771264,13.1439733537248,14.5219721436864,12.866593028832,14.3830296409824,11.4639323781312,11.713558310635,19.5997623509197,21.5593182585236,27.2626634575415,13.2340046727426,13.4341250593754,24.0884496137942,43.3315466009975,40.5772619878974,9.62749659048828,660.87619161429,381.60203566937,301.55392733683,402.837140850137,888.556956378646,660.87619161429,381.60203566937,301.55392733683,402.837140850137,888.556956378646,681.14005685372,415.05439654185,370.997127248897,570.142619813861,957.381050472745,681.963956950946,470.906588183058,454.181776105104,688.948034979123,907.172769298431,20.9710227666667,23.5150515333333,20.8193987,24.2377321333333,21.6176288,20.9710227666667,23.5150515333333,20.8193987,24.2377321333333,21.6176288,21.81282,24.9466877241379,22.1384865517241,25.7587727586207,22.6649957931034,23.9377668965517,27.9871015172414,25.8120851034483,28.7991667586207,24.8835575172414,4.14067269,1.38821611,2.87581069633333,5.61206303166667,4.35910675546667,4.14067269,1.38821611,2.87581069633333,5.61206303166667,4.35910675546667,5.05174427931034,1.72663441724138,3.54808893965517,12.8391608448276,4.42645976865517,5.18191924482759,2.12225568965517,4.03252258689655,10.7713704724138,4.28743657889655
"Tapti","A","Indian Ocean","Asia",21.064428,75.439202,21.08,72.58,7.619,26.60561324,76.278261,77800,1.091078,489,"non",21.25,72.75,"Flow21.25_72.75.day",59,0.116970787898525,0.0176590255511615,0.0661762861668244,0.0426501392886249,0.114238488958671,0.0347656436800317,0.0722079722734154,0.0147237133790181,0.166141389613005,0.0390854227284124,0.117154347051355,0.0180925435041961,0.0626617195620117,0.0457963621606535,0.115186977809615,0.0371922498052756,0.0726116381366422,0.0149054441607326,0.16676852598024,0.0388120672005056,0.132097915778867,0.0199097711134496,0.179772792963964,0.0969319725021472,0.130786786873252,0.0383340176713673,0.0733757858134997,0.015550519000034,0.206802918669561,0.0482170989285091,0.148314621498461,0.0221281983745319,0.213502304144067,0.133198210987483,0.165096135599218,0.0531108728723739,0.0876787115603637,0.0183659962515924,0.220083006449608,0.0502673824507563,28.7565586333258,27.9129407167814,29.3560077160742,19.3107394345795,26.8377540733296,28.7565586333258,27.9129407167814,29.3560077160742,19.3107394345795,26.8377540733296,31.5536146328309,60.2857113983801,31.3589444856828,20.587029757492,32.7862756957288,33.2660301624209,76.4047272013483,41.2765829321452,23.0872926136946,34.6324488575437,782.853663824253,188.21292119256,482.992437740004,1879.9529739829,955.192377213904,782.853663824253,188.21292119256,482.992437740004,1879.9529739829,955.192377213904,726.438678054793,262.599942865441,518.122031922818,1971.17601843391,993.043267165807,698.680978633919,323.902580323537,688.733503875295,1957.70070250893,1073.46918395349,25.1067944666667,26.0587992666667,25.2478876333333,25.6138973333333,24.7060283,25.1067944666667,26.0587992666667,25.2478876333333,25.6138973333333,24.7060283,26.463617,27.622824862069,27.2868792758621,26.9560820344828,25.6052562068966,29.2048058965517,30.9419329310345,30.8943136206897,30.2274581034483,27.6752171034483,1.61460796,0.0481282197666667,3.141133654,12.7140389133333,3.40278265613333,1.61460796,0.0481282197666667,3.141133654,12.7140389133333,3.40278265613333,1.62756393103448,0.361613327241379,3.66988020517241,9.97467376586207,3.68643534506897,2.22415330689655,0.305162005517241,4.36713204724138,11.5385353948276,3.75401630310345
"Taz","D","Arctic Ocean","Asia",64.935404,82.282026,67.56,78.59,90.87783133,-6.478778094,43.036184,150000,0.195546,1450,"x",67.75,78.75,"Flow67.75_78.75.day",353,0.861049567557774,0.189848361617343,0.353063124581216,0.126823464854805,0.766663325040198,0.189347886502345,0.742722185405131,0.166480117775096,0.193116497282382,0.0436867492362701,0.87423884267663,0.189929739315466,0.362296025451633,0.116036441528666,0.768033258909315,0.187355717812888,0.752919319094019,0.168784718762954,0.193523970676363,0.043948077382446,0.971132256710541,0.207695225552488,0.551040014152166,0.196897260004998,0.844548122817496,0.206982579224596,0.882060938166337,0.190046755202961,0.250823807105341,0.0539918210461377,1.15039130309175,0.235313495454313,0.743153825591836,0.238555260116846,1.10770653603579,0.265667268056927,1.01752815950272,0.21208976915433,0.316130893206009,0.0669248789600174,57.8427222214944,59.561783784576,57.71828459232,57.036335235264,58.650976297584,57.8427223922784,59.561783784576,57.71828459232,57.036335235264,58.650976297584,68.9256549197131,70.8954907226152,61.3931502726621,68.9725794193324,60.8274708981517,78.9438272267917,80.0454356498979,78.6648302547641,82.20217684032,67.96595224512,551.546472030903,629.693579999948,482.234206878771,505.686823755583,439.300420314503,551.546472030903,629.693579999948,482.234206878771,505.686823755583,439.300420314503,623.036553040838,719.688900815878,507.372317286248,592.456452893343,479.020339758422,689.407164774628,774.948648712472,558.712973663358,711.840319426106,532.024905463952,-6.40838643333333,-6.76834893333333,-6.77319852,-6.23299224666667,-9.95763550333333,-6.40838643333333,-6.76834893333333,-6.77319852,-6.23299224666667,-9.95763550333333,-4.76865246206897,-2.68707769827586,-4.45894797241379,-1.86407491482759,-5.22923705862069,-0.722697217482759,2.91403089965517,1.54667769241379,4.49487822758621,0.224821459034483,44.8182725666667,12.7347513666667,25.30373341,62.385486,0.935372368333333,44.8182725666667,12.7347513666667,25.30373341,62.385486,0.935372368333333,42.8369624482759,16.8395970344828,25.3978644965517,60.6203554655172,1.00820274355172,41.7840283793103,19.8550947241379,24.3879352793103,58.8109085172414,0.996012113965517
